phase,model,model_slug,question_id,question_title,contest_date,platform,difficulty,samples,correct_samples,questions_with_any_correct_sample,pass_at_1,pass_at_5,generation_duration_seconds
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc308_b,Default Price,2023-07-01T00:00:00,atcoder,easy,1,1,1,1.0,,2.548760028000288
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc308_c,Standings,2023-07-01T00:00:00,atcoder,medium,1,0,0,0.0,,1.459774230000221
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc308_d,Snuke Maze,2023-07-01T00:00:00,atcoder,medium,1,0,0,0.0,,4.696977798000262
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc308_e,MEX,2023-07-01T00:00:00,atcoder,hard,1,0,0,0.0,,20.74190197200005
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc308_f,Vouchers,2023-07-01T00:00:00,atcoder,hard,1,0,0,0.0,,3.1838219709998157
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc309_a,Nine,2023-07-08T00:00:00,atcoder,easy,1,1,1,1.0,,2.231379258999368
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc309_b,Rotate,2023-07-08T00:00:00,atcoder,easy,1,1,1,1.0,,2.9100675929994395
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc309_c,Medicine,2023-07-08T00:00:00,atcoder,medium,1,0,0,0.0,,1.8809196880001764
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc309_d,Add One Edge,2023-07-08T00:00:00,atcoder,medium,1,0,0,0.0,,3.680507124000542
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc309_e,Family and Insurance,2023-07-08T00:00:00,atcoder,hard,1,0,0,0.0,,4.661939700000403
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc310_a,Order Something Else,2023-07-15T00:00:00,atcoder,easy,1,1,1,1.0,,0.8098743809996449
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc310_b,Strictly Superior,2023-07-15T00:00:00,atcoder,easy,1,0,0,0.0,,2.8527527259993803
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc310_c,Reversible,2023-07-15T00:00:00,atcoder,medium,1,0,0,0.0,,0.7072515970003224
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc310_d,Peaceful Teams,2023-07-15T00:00:00,atcoder,medium,1,0,0,0.0,,2.171667217000504
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc310_e,NAND repeatedly,2023-07-15T00:00:00,atcoder,hard,1,0,0,0.0,,3.5653416609993656
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc310_f,Make 10 Again,2023-07-15T00:00:00,atcoder,hard,1,0,0,0.0,,3.485706752000624
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc311_a,First ABC,2023-07-22T00:00:00,atcoder,easy,1,1,1,1.0,,0.7704136390002532
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc311_b,Vacation Together,2023-07-22T00:00:00,atcoder,easy,1,1,1,1.0,,2.0772370100003172
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc311_c,Find it!,2023-07-22T00:00:00,atcoder,medium,1,0,0,0.0,,2.854876243000035
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc311_d,Grid Ice Floor,2023-07-22T00:00:00,atcoder,medium,1,0,0,0.0,,3.346606563000023
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc311_e,Defect,2023-07-22T00:00:00,atcoder,hard,1,0,0,0.0,,2.6703181190005125
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc312_a,Chord,2023-07-29T00:00:00,atcoder,easy,1,1,1,1.0,,1.025887535000038
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc312_b,TaK Code,2023-07-29T00:00:00,atcoder,easy,1,0,0,0.0,,3.19183441900077
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc312_c,Invisible Hand,2023-07-29T00:00:00,atcoder,medium,1,0,0,0.0,,1.7826951810002356
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc312_d,Count Bracket Sequences,2023-07-29T00:00:00,atcoder,medium,1,0,0,0.0,,3.5662240000001475
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc312_e,Tangency of Cuboids,2023-07-29T00:00:00,atcoder,hard,1,0,0,0.0,,2.8985655070000576
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc312_f,Cans and Openers,2023-07-29T00:00:00,atcoder,hard,1,0,0,0.0,,3.3443433869997534
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc313_a,To Be Saikyo,2023-08-05T00:00:00,atcoder,easy,1,0,0,0.0,,0.6539020600002914
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc313_b,Who is Saikyo?,2023-08-05T00:00:00,atcoder,medium,1,0,0,0.0,,2.71056346900059
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc313_c,Approximate Equalization 2,2023-08-05T00:00:00,atcoder,medium,1,0,0,0.0,,1.090311066999675
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc314_a,3.14,2023-08-12T00:00:00,atcoder,easy,1,0,0,0.0,,1.6768719100000453
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc314_b,Roulette,2023-08-12T00:00:00,atcoder,easy,1,1,1,1.0,,1.6417971199998647
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc314_c,Rotate Colored Subsequence,2023-08-12T00:00:00,atcoder,medium,1,0,0,0.0,,3.642576728999302
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc314_d,LOWER,2023-08-12T00:00:00,atcoder,medium,1,0,0,0.0,,2.626472623999689
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc314_e,Roulettes,2023-08-12T00:00:00,atcoder,hard,1,0,0,0.0,,20.545892688000094
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc314_f,A Certain Game,2023-08-12T00:00:00,atcoder,hard,1,0,0,0.0,,4.040549563000241
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc315_a,tcdr,2023-08-19T00:00:00,atcoder,easy,1,1,1,1.0,,0.9975914500000727
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc315_b,The Middle Day,2023-08-19T00:00:00,atcoder,easy,1,1,1,1.0,,1.6628073780002524
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc315_c,Flavors,2023-08-19T00:00:00,atcoder,medium,1,0,0,0.0,,2.13799766899956
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc315_d,Magical Cookies,2023-08-19T00:00:00,atcoder,medium,1,0,0,0.0,,3.027565393000259
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc315_e,Prerequisites,2023-08-19T00:00:00,atcoder,hard,1,0,0,0.0,,2.540832724000211
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc315_f,Shortcuts,2023-08-19T00:00:00,atcoder,hard,1,0,0,0.0,,4.9373272519997045
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc318_a,Full Moon,2023-09-02T00:00:00,atcoder,easy,1,1,1,1.0,,0.9789220769998792
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc318_b,Overlapping sheets,2023-09-02T00:00:00,atcoder,easy,1,1,1,1.0,,2.4641218149999986
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc318_c,Blue Spring,2023-09-02T00:00:00,atcoder,medium,1,0,0,0.0,,2.4122684679996382
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc318_d,General Weighted Max Matching,2023-09-02T00:00:00,atcoder,medium,1,0,0,0.0,,3.475762867999947
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc318_e,Sandwiches,2023-09-02T00:00:00,atcoder,hard,1,0,0,0.0,,1.6705539430004137
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc319_b,Measure,2023-09-09T00:00:00,atcoder,easy,1,1,1,1.0,,1.0476975710007537
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc319_c,False Hope,2023-09-09T00:00:00,atcoder,medium,1,0,0,0.0,,3.5034559229998194
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc319_d,Minimum Width,2023-09-09T00:00:00,atcoder,medium,1,1,1,1.0,,2.5154316039997866
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc319_e,Bus Stops,2023-09-09T00:00:00,atcoder,hard,1,0,0,0.0,,20.66811230700023
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc320_a,Leyland Number,2023-09-16T00:00:00,atcoder,easy,1,1,1,1.0,,0.6657900750005865
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc320_b,Longest Palindrome,2023-09-16T00:00:00,atcoder,easy,1,0,0,0.0,,2.8691315859996394
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc320_c,Slot Strategy 2 (Easy),2023-09-16T00:00:00,atcoder,medium,1,0,0,0.0,,2.6079251619994466
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc320_d,Relative Position,2023-09-16T00:00:00,atcoder,medium,1,0,0,0.0,,4.472894360000282
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc320_e,Somen Nagashi,2023-09-16T00:00:00,atcoder,hard,1,0,0,0.0,,3.40430080599981
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc321_a,321,2023-09-23T00:00:00,atcoder,easy,1,1,1,1.0,,0.7253204260005077
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc321_b,Cutoff,2023-09-23T00:00:00,atcoder,easy,1,1,1,1.0,,1.933321889000581
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc321_c,321,2023-09-23T00:00:00,atcoder,medium,1,1,1,1.0,,2.144444917999863
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc321_d,Set Menu,2023-09-23T00:00:00,atcoder,medium,1,0,0,0.0,,1.8897700739998982
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc321_e,Complete Binary Tree,2023-09-23T00:00:00,atcoder,hard,1,0,0,0.0,,2.0856768949997786
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc322_a,First ABC 2,2023-09-30T00:00:00,atcoder,easy,1,1,1,1.0,,1.157416712999293
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc322_b,Prefix and Suffix,2023-09-30T00:00:00,atcoder,easy,1,1,1,1.0,,1.3794489980000435
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc322_c,Festival,2023-09-30T00:00:00,atcoder,medium,1,1,1,1.0,,1.5884700220003651
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc322_d,Polyomino,2023-09-30T00:00:00,atcoder,medium,1,0,0,0.0,,1.916799704999903
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc322_e,Product Development,2023-09-30T00:00:00,atcoder,hard,1,0,0,0.0,,2.9021919319993685
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc323_a,Weak Beats,2023-10-07T00:00:00,atcoder,easy,1,1,1,1.0,,0.850226023999312
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc323_b,Round,2023-10-07T00:00:00,atcoder,easy,1,1,1,1.0,,1.1090423279993047
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc323_c,World Tour Finals,2023-10-07T00:00:00,atcoder,medium,1,0,0,0.0,,2.862272369000493
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc323_d,Merge Slimes,2023-10-07T00:00:00,atcoder,hard,1,0,0,0.0,,1.2028948139995919
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc323_e,Playlist,2023-10-07T00:00:00,atcoder,hard,1,0,0,0.0,,20.681425990000207
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc324_a,Same,2023-10-14T00:00:00,atcoder,easy,1,1,1,1.0,,0.6235242490001838
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc324_b,3,2023-10-14T00:00:00,atcoder,easy,1,1,1,1.0,,1.2988171940005486
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc324_c,Error Correction,2023-10-14T00:00:00,atcoder,medium,1,0,0,0.0,,4.246363148000455
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc324_d,Square Permutation,2023-10-14T00:00:00,atcoder,hard,1,0,0,0.0,,1.7469540160000179
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc324_e,Joint Two Strings,2023-10-14T00:00:00,atcoder,hard,1,0,0,0.0,,2.29135673699966
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc324_f,Beautiful Path,2023-10-14T00:00:00,atcoder,hard,1,0,0,0.0,,20.741178391000176
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc325_a,Takahashi san,2023-10-21T00:00:00,atcoder,easy,1,1,1,1.0,,0.707570064999345
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc325_b,World Meeting,2023-10-21T00:00:00,atcoder,medium,1,0,0,0.0,,2.1733023349997893
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc325_c,Sensors,2023-10-21T00:00:00,atcoder,medium,1,1,1,1.0,,3.3293055809999714
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc325_d,Printing Machine,2023-10-21T00:00:00,atcoder,hard,1,0,0,0.0,,2.020504988000539
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc325_e,"Our clients, please wait a moment",2023-10-21T00:00:00,atcoder,hard,1,0,0,0.0,,3.915682609000214
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc325_f,Sensor Optimization Dilemma,2023-10-21T00:00:00,atcoder,hard,1,0,0,0.0,,2.9905068190000748
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc326_a,2UP3DOWN,2023-10-28T00:00:00,atcoder,easy,1,0,0,0.0,,0.894523157000549
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc326_b,326,2023-10-28T00:00:00,atcoder,easy,1,1,1,1.0,,1.1625306919995637
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc326_c,Peak,2023-10-28T00:00:00,atcoder,medium,1,1,1,1.0,,1.4673515349995796
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc326_d,ABC Puzzle,2023-10-28T00:00:00,atcoder,hard,1,0,0,0.0,,20.58199940800023
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc326_e,"Revenge of ""The Salary of AtCoder Inc.""",2023-10-28T00:00:00,atcoder,hard,1,0,0,0.0,,20.23714810599995
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc327_a,ab,2023-11-04T00:00:00,atcoder,easy,1,1,1,1.0,,1.259766885999852
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc327_b,A^A,2023-11-04T00:00:00,atcoder,easy,1,0,0,0.0,,0.8663416100007453
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc327_c,Number Place,2023-11-04T00:00:00,atcoder,medium,1,1,1,1.0,,2.5644886390000465
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc327_d,Good Tuple Problem,2023-11-04T00:00:00,atcoder,medium,1,0,0,0.0,,3.870906477999597
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc327_e,Maximize Rating,2023-11-04T00:00:00,atcoder,hard,1,0,0,0.0,,2.519730850999622
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc328_a,Not Too Hard,2023-11-11T00:00:00,atcoder,easy,1,1,1,1.0,,0.5713516320001872
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc328_b,11/11,2023-11-11T00:00:00,atcoder,easy,1,0,0,0.0,,1.5341735700003483
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc328_c,Consecutive,2023-11-11T00:00:00,atcoder,medium,1,1,1,1.0,,2.245938933000616
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc328_d,Take ABC,2023-11-11T00:00:00,atcoder,hard,1,0,0,0.0,,0.7390961290002451
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc328_e,Modulo MST,2023-11-11T00:00:00,atcoder,hard,1,0,0,0.0,,2.3821261230004893
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc329_a,Spread,2023-11-18T00:00:00,atcoder,easy,1,1,1,1.0,,0.6178462360003323
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc329_b,Next,2023-11-18T00:00:00,atcoder,easy,1,0,0,0.0,,0.5139924009999959
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc329_c,Count xxx,2023-11-18T00:00:00,atcoder,medium,1,0,0,0.0,,1.4296835679997457
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc329_d,Election Quick Report,2023-11-18T00:00:00,atcoder,medium,1,1,1,1.0,,1.789060002000042
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc329_e,Stamp,2023-11-18T00:00:00,atcoder,hard,1,0,0,0.0,,20.11957428000005
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc329_f,Colored Ball,2023-11-18T00:00:00,atcoder,hard,1,0,0,0.0,,2.155928158000279
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc330_a,Counting Passes,2023-11-25T00:00:00,atcoder,easy,1,1,1,1.0,,0.6326838009999847
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc330_b,Minimize Abs 1,2023-11-25T00:00:00,atcoder,easy,1,1,1,1.0,,1.6107543970001643
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc330_c,Minimize Abs 2,2023-11-25T00:00:00,atcoder,medium,1,0,0,0.0,,1.4322928339997816
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc330_d,Counting Ls,2023-11-25T00:00:00,atcoder,medium,1,0,0,0.0,,2.445582178999757
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc330_e,Mex and Update,2023-11-25T00:00:00,atcoder,hard,1,0,0,0.0,,3.115931174999787
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc331_a,Tomorrow,2023-12-02T00:00:00,atcoder,easy,1,1,1,1.0,,1.38163171800079
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc331_b,Buy One Carton of Milk,2023-12-02T00:00:00,atcoder,easy,1,0,0,0.0,,3.1251217439994434
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc331_c,Sum of Numbers Greater Than Me,2023-12-02T00:00:00,atcoder,medium,1,1,1,1.0,,1.8131077470006858
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc331_d,Tile Pattern,2023-12-02T00:00:00,atcoder,hard,1,0,0,0.0,,20.224090853000234
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc331_e,Set Meal,2023-12-02T00:00:00,atcoder,hard,1,0,0,0.0,,2.731985827999779
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc332_a,Online Shopping,2023-12-10T00:00:00,atcoder,easy,1,1,1,1.0,,1.268231437000395
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc332_b,Glass and Mug,2023-12-10T00:00:00,atcoder,easy,1,0,0,0.0,,1.083147057000133
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc332_c,T,2023-12-10T00:00:00,atcoder,medium,1,0,0,0.0,,2.296110129000226
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc332_d,Swapping Puzzle,2023-12-10T00:00:00,atcoder,hard,1,0,0,0.0,,20.495518116000312
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc333_a,Three Threes,2023-12-16T00:00:00,atcoder,easy,1,1,1,1.0,,0.586437197000123
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc333_b,Pentagon,2023-12-16T00:00:00,atcoder,easy,1,0,0,0.0,,20.24571305400059
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc333_c,Repunit Trio,2023-12-16T00:00:00,atcoder,medium,1,0,0,0.0,,20.197874428000432
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc333_d,Erase Leaves,2023-12-16T00:00:00,atcoder,medium,1,0,0,0.0,,2.6822847480007113
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc333_e,Takahashi Quest,2023-12-16T00:00:00,atcoder,hard,1,0,0,0.0,,20.869457648000207
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc334_a,Christmas Present,2023-12-23T00:00:00,atcoder,easy,1,1,1,1.0,,0.7272982770000453
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc334_b,Christmas Trees,2023-12-23T00:00:00,atcoder,medium,1,1,1,1.0,,1.531352104000689
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc334_c,Socks 2,2023-12-23T00:00:00,atcoder,medium,1,0,0,0.0,,20.66495518800002
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc334_d,Reindeer and Sleigh,2023-12-23T00:00:00,atcoder,medium,1,1,1,1.0,,2.4370924989998457
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc334_e,Christmas Color Grid 1,2023-12-23T00:00:00,atcoder,hard,1,0,0,0.0,,20.500885160000507
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc335_a,202<s>3</s>,2024-01-06T00:00:00,atcoder,easy,1,1,1,1.0,,0.6606535539995093
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc335_b,Tetrahedral Number,2024-01-06T00:00:00,atcoder,easy,1,1,1,1.0,,1.2261460180006907
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc335_c,Loong Tracking,2024-01-06T00:00:00,atcoder,medium,1,0,0,0.0,,4.067023845000222
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc335_d,Loong and Takahashi,2024-01-06T00:00:00,atcoder,medium,1,0,0,0.0,,2.5986644929998874
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc336_a,Long Loong,2024-01-14T00:00:00,atcoder,easy,1,1,1,1.0,,0.6498738769996635
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc336_b,CTZ,2024-01-14T00:00:00,atcoder,easy,1,1,1,1.0,,0.8526494899997488
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc336_c,Even Digits,2024-01-14T00:00:00,atcoder,medium,1,0,0,0.0,,1.696199761000571
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc336_d,Pyramid,2024-01-14T00:00:00,atcoder,medium,1,0,0,0.0,,2.8629487289999815
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc337_a,Scoreboard,2024-01-20T00:00:00,atcoder,easy,1,1,1,1.0,,1.2162734990006356
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc337_b,Extended ABC,2024-01-20T00:00:00,atcoder,easy,1,0,0,0.0,,1.8944002150001324
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc337_c,Lining Up 2,2024-01-20T00:00:00,atcoder,medium,1,0,0,0.0,,1.1120316690003165
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc337_d,Cheating Gomoku Narabe,2024-01-20T00:00:00,atcoder,medium,1,0,0,0.0,,2.793231303000539
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc337_e,Bad Juice,2024-01-20T00:00:00,atcoder,hard,1,0,0,0.0,,1.0200036910000563
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc338_a,Capitalized?,2024-01-27T00:00:00,atcoder,easy,1,0,0,0.0,,0.6941626100006033
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc338_b,Frequency,2024-01-27T00:00:00,atcoder,easy,1,1,1,1.0,,1.2246650109991606
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc338_c,Leftover Recipes,2024-01-27T00:00:00,atcoder,medium,1,0,0,0.0,,3.5890667590001613
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc338_d,Island Tour,2024-01-27T00:00:00,atcoder,hard,1,0,0,0.0,,20.94378229800077
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc338_e,Chords,2024-01-27T00:00:00,atcoder,hard,1,0,0,0.0,,2.3338226779997058
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc338_f,Negative Traveling Salesman,2024-01-27T00:00:00,atcoder,hard,1,0,0,0.0,,4.2952936970004885
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc339_a,TLD,2024-02-03T00:00:00,atcoder,easy,1,1,1,1.0,,0.7469341519999944
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc339_b,Langton's Takahashi,2024-02-03T00:00:00,atcoder,medium,1,1,1,1.0,,3.1976186520005285
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc339_c,Perfect Bus,2024-02-03T00:00:00,atcoder,medium,1,0,0,0.0,,1.2899667810006576
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc339_d,Synchronized Players,2024-02-03T00:00:00,atcoder,medium,1,0,0,0.0,,4.883733882000342
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc340_a,Arithmetic Progression,2024-02-10T00:00:00,atcoder,easy,1,1,1,1.0,,0.9929782239996712
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc340_b,Append,2024-02-10T00:00:00,atcoder,easy,1,1,1,1.0,,1.6329280310001195
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc340_c,Divide and Divide,2024-02-10T00:00:00,atcoder,medium,1,0,0,0.0,,0.8702840920004746
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc340_d,Super Takahashi Bros.,2024-02-10T00:00:00,atcoder,hard,1,0,0,0.0,,3.588252843000191
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc340_e,Mancala 2,2024-02-10T00:00:00,atcoder,hard,1,0,0,0.0,,2.0539945259997694
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc341_a,Print 341,2024-02-17T00:00:00,atcoder,easy,1,1,1,1.0,,0.5278075419992092
benchmark,ollama/rnj-1:latest,ollama_rnj-1_latest,abc341_b,Foreign Exchange,2024-02-17T00:00:00,atcoder,easy,1,0,0,0.0,,1.768239786999402
